Word ID,Word,Mean of Valid Ratings,SD of Valid Ratings,No.of Valid Ratings
776,姑息,4.076923,0.89098,26
777,骸骨,1.538462,0.706018,26
778,害虫,1.846154,0.833897,26
779,和约,2.384615,1.022817,26
780,回条,3.157895,1.424514,19
781,回信,1.961538,0.870897,26
782,婚宴,1.576923,0.702742,26
783,火腿,1.076923,0.271746,26
784,货币,1.769231,0.992278,26
785,级数,3.166667,1.167184,24
786,家具,1.769231,0.764601,26
787,进账,2.730769,1.313246,26
788,惊慌,3.730769,0.961569,26
789,静音,2.192308,1.132051,26
790,酒量,3.653846,0.977438,26
791,拘泥,3.923077,0.744208,26
792,军事,2.692308,1.123182,26
793,看守,2.88,0.881287,25
794,客厅,1.5,0.761577,26
795,离子,3.36,1.380821,25
796,粒子,3.076923,1.521133,26
797,粮食,1.96,0.934523,25
798,猎物,2.52,1.004988,25
799,隆冬,2.96,1.240967,25
800,鲁钝,3.791667,0.931533,24
801,迷人,3.807692,0.895287,26
802,妙龄,3.28,0.936305,25
803,摩擦,3.230769,1.069867,26
804,年龄,1.846154,0.92487,26
805,黏性,2.76,0.925563,25
806,篇幅,3.16,1.178983,25
807,平原,1.807692,0.849434,26
808,起床,1.769231,0.908083,26
809,器皿,1.923077,0.844894,26
810,曲线,2.615385,1.328967,26
811,娶亲,1.884615,0.816182,26
812,惹事,3.076923,1.128648,26
813,杀气,4.2,1.0,25
814,沙石,1.230769,0.429669,26
815,神秘,4.230769,0.908083,26
816,守则,3.038462,1.03849,26
817,受伤,2.307692,0.970329,26
818,双向,3.0,1.224745,25
819,死者,1.56,0.768115,25
820,诵读,2.076923,1.016782,26
821,俗气,3.846154,0.7317,26
822,台词,1.846154,0.7317,26
823,摊牌,2.708333,1.041703,24
824,碳酸,2.083333,1.100066,24
825,烫伤,1.884615,0.863802,26
826,逃跑,2.192308,1.132051,26
827,退休,1.961538,0.958364,26
828,拖车,1.423077,0.643309,26
829,脱水,2.384615,0.982931,26
830,外务,3.5,0.963624,22
831,威风,4.038462,0.870897,26
832,卫冕,2.708333,1.122078,24
833,慰问,2.807692,0.980581,26
834,文士,2.391304,1.15755,23
835,先河,3.304348,1.32921,23
836,相反,2.961538,1.280024,26
837,相扑,1.84,1.143095,25
838,相同,2.75,1.188715,24
839,校际,3.428571,1.028175,21
840,谢谢,2.576923,1.270372,26
841,心底,3.791667,1.178767,24
842,信步,3.52381,1.123345,21
843,修理,2.615385,0.852147,26
844,选民,1.923077,0.934797,26
845,仪器,1.730769,0.827415,26
846,银河,2.615385,1.601922,26
847,荧幕,1.846154,1.155588,26
848,雍容,3.846154,0.92487,26
849,由此,3.454545,1.143398,22
850,鱼网,1.192308,0.401918,26
851,遇害,2.269231,1.002305,26
852,冤狱,2.88,1.332917,25
853,圆形,1.653846,1.093336,26
854,责罚,2.653846,1.129329,26
855,展览,2.076923,0.97665,26
856,找寻,2.68,1.144552,25
857,征服,3.384615,1.328967,26
858,正门,1.846154,0.92487,26
859,知觉,3.423077,1.064822,26
860,滞留,2.538462,0.989172,26
861,专家,2.346154,1.056118,26
862,宗派,2.692308,1.192283,26
863,罪恶,3.192308,1.132051,26
864,作答,2.68,1.180395,25
865,座落,2.346154,0.977438,26
866,安抚,3.461538,0.859338,26
867,薄冰,2.192308,1.020558,26
868,宝贝,3.2,1.118034,25
869,碑文,1.461538,0.581774,26
870,背影,1.692308,0.837579,26
871,兵法,2.807692,1.132051,26
872,剥夺,3.0,1.16619,26
873,不惜,4.041667,0.750604,24
874,餐饮,2.076923,0.89098,26
875,陈旧,2.769231,1.210213,26
876,撑腰,2.923077,1.128648,26
877,赐教,3.2,1.080123,25
878,打扮,2.307692,1.010712,26
879,呆滞,2.961538,1.248384,26
880,挡路,2.115385,0.951921,26
881,地契,1.307692,0.549125,26
882,雕琢,2.346154,0.977438,26
883,迭起,3.681818,0.994574,22
884,读书,1.961538,0.915675,26
885,杜绝,2.961538,1.341067,26
886,渡过,3.08,1.320353,25
887,断交,2.692308,1.086986,26
888,对称,2.153846,0.92487,26
889,鹅蛋,1.115385,0.325813,26
890,恩赐,3.346154,1.093336,26
891,发蜡,1.538462,0.859338,26
892,方式,3.64,1.075484,25
893,方位,2.884615,1.336471,26
894,芳香,3.038462,1.37057,26
895,分内,3.434783,0.895752,23
896,分神,3.384615,1.328967,26
897,分摊,2.538462,1.207668,26
898,更换,2.461538,1.139501,26
899,公布,2.461538,1.272188,26
900,功率,2.269231,1.401647,26
901,攻打,2.423077,1.064822,26
902,恭候,2.923077,1.293772,26
903,管理,3.192308,1.265519,26
904,光度,3.0,1.477098,23
905,后退,2.538462,1.139501,26
906,呼喊,1.961538,0.958364,26
907,黄河,1.153846,0.367946,26
908,伙伴,1.961538,0.915675,26
909,极刑,2.8,1.258306,25
910,减肥,2.730769,1.041449,26
911,见报,2.652174,1.112274,23
912,健忘,2.961538,1.37057,26
913,角色,2.692308,0.928191,26
914,绞刑,1.615385,0.852147,26
915,揭发,2.653846,1.16421,26
916,劫匪,1.538462,0.581774,26
917,结婚,1.653846,0.93562,26
918,金粉,2.0,1.224745,25
919,纠纷,3.0,1.131371,26
920,剧烈,3.538462,0.947872,26
921,开胃,3.115385,1.070586,26
922,空气,2.115385,1.306198,26
923,狼狗,1.153846,0.367946,26
924,累死,3.384615,1.168826,26
925,立功,2.769231,1.106623,26
926,林荫,2.038462,0.99923,26
927,领事,2.28,1.021437,25
928,露骨,3.269231,1.150919,26
929,露营,1.884615,0.652805,26
930,绿茶,1.461538,0.760567,26
931,麻木,3.96,0.888819,25
932,面对,3.115385,1.107318,26
933,名模,2.0,0.848528,26
934,母校,1.653846,0.891843,26
935,木船,1.153846,0.464095,26
936,纳妾,2.038462,0.773603,26
937,纽扣,1.153846,0.367946,26
938,派出,2.916667,1.17646,24
939,判刑,2.5,1.140175,26
940,叛国,2.346154,1.23101,26
941,胖子,2.038462,0.958364,26
942,贫乏,3.346154,1.23101,26
943,聘请,2.461538,1.139501,26
944,起立,1.807692,0.895287,26
945,缱绻,3.2,1.196486,20
946,亲友,1.961538,0.823688,26
947,轻松,3.192308,1.16685,26
948,秋天,1.653846,1.017539,26
949,囚室,1.461538,0.508391,26
950,全校,2.038462,1.182566,26
951,妊娠,1.923077,0.97665,26
952,闪避,2.807692,1.059027,26
953,善恶,3.88,1.201388,25
954,社工,1.923077,0.627572,26
955,饰演,2.653846,1.294366,26
956,首先,2.923077,1.383418,26
957,兽欲,3.538462,1.33359,26
958,输光,2.769231,1.210213,26
959,水果,1.730769,0.91903,26
960,说服,3.038462,1.03849,26
961,送命,3.076923,1.230385,26
962,蒜头,1.307692,0.470679,26
963,挽留,3.230769,0.992278,26
964,午夜,2.076923,0.89098,26
965,峡谷,1.692308,0.884047,26
966,宪制,2.782609,1.380267,23
967,写字,1.615385,0.697247,26
968,新娘,1.230769,0.429669,26
969,虚构,3.384615,1.471786,26
970,药理,3.307692,1.378963,26
971,要挟,3.076923,1.163549,26
972,意欲,3.826087,0.936734,23
973,因子,3.36,1.350309,25
974,阴道,1.461538,0.811456,26
975,银两,1.5,0.583095,26
976,英明,3.615385,1.235376,26
977,预兆,3.36,1.319091,25
978,圆周,2.12,0.971253,25
979,遭遇,3.115385,1.070586,26
980,摘要,2.423077,1.101747,26
981,掌声,1.615385,0.752432,26
982,爪牙,2.384615,1.022817,26
983,之类,3.85,1.089423,20
984,中央,2.423077,1.101747,26
985,终年,2.769231,1.210213,26
986,自负,3.692308,1.158248,26
987,组成,3.269231,0.961569,26
988,钻孔,1.923077,0.796145,26
989,哀求,2.555556,1.181874,36
990,罢课,1.583333,0.731925,36
991,白话,2.638889,1.245627,36
992,颁奖,1.583333,0.554205,36
993,半圆,1.444444,0.557773,36
994,背心,1.916667,0.996422,36
995,必经,3.285714,1.226459,35
996,庇护,3.027778,1.081959,36
997,表面,2.555556,1.157447,36
998,不良,3.138889,1.07312,36
999,不配,3.114286,1.254906,35
1000,偿还,2.194444,0.920231,36
1001,扯谎,2.714286,1.126458,35
1002,粗心,3.138889,1.046157,36
1003,淡漠,3.388889,1.102666,36
1004,盗用,2.5,0.971008,36
1005,点燃,2.0,0.970143,35
1006,鼎立,3.277778,1.0586,36
1007,对岸,2.142857,0.974464,35
1008,恶梦,2.777778,1.333333,36
1009,反应,3.333333,1.195229,36
1010,放心,3.166667,1.320173,36
1011,分子,2.676471,1.386528,34
1012,风速,2.166667,0.941124,36
1013,封面,1.722222,0.944491,36
1014,锋芒,3.555556,1.054093,36
1015,概率,3.2,1.255576,35
1016,公园,1.388889,0.54917,36
1017,共和,3.515152,1.093195,33
1018,共聚,3.352941,1.01152,34
1019,勾结,3.027778,1.055221,36
1020,关口,2.666667,0.956183,36
1021,冠名,2.705882,1.168511,34
1022,光盘,1.416667,0.603561,36
1023,行星,1.722222,0.81455,36
1024,合同,1.611111,0.644882,36
1025,花红,3.264706,1.238494,34
1026,换班,2.166667,0.774597,36
1027,吉凶,3.583333,1.204159,36
1028,疆界,1.972222,0.9706,36
1029,金矿,1.416667,0.691789,36
1030,颈椎,1.416667,0.769972,36
1031,敬重,3.416667,0.937321,36
1032,纠察,3.176471,0.999108,34
1033,快乐,3.285714,1.36277,35
1034,筷子,1.194444,0.576663,36
1035,困扰,3.5,1.028175,36
1036,浪漫,3.722222,1.13669,36
1037,老练,3.542857,1.038745,35
1038,历届,2.25,0.967323,36
1039,恋人,1.694444,0.888641,36
1040,嶙峋,3.685714,1.022437,35
1041,流血,1.583333,0.691789,36
1042,隆起,2.416667,0.967323,36
1043,每天,1.694444,0.821825,36
1044,明白,2.638889,1.245627,36
1045,飘忽,3.666667,0.989529,33
1046,拚搏,2.942857,1.211291,35
1047,平凡,3.111111,1.115547,36
1048,平行,2.222222,1.07201,36
1049,企图,3.333333,1.195229,36
1050,启程,2.75,1.024695,36
1051,汽油,1.222222,0.484686,36
1052,谴责,3.277778,1.11127,36
1053,情书,1.777778,1.098339,36
1054,情绪,3.514286,1.172514,35
1055,群情,3.84375,0.919655,32
1056,热带,2.028571,0.857003,35
1057,人才,2.583333,1.317465,36
1058,仁义,3.583333,1.130739,36
1059,日食,1.555556,0.772545,36
1060,软件,1.916667,0.967323,36
1061,摄制,2.151515,0.795346,33
1062,石刻,2.111111,1.035865,36
1063,手球,1.714286,0.859939,35
1064,抒情,3.388889,1.315355,36
1065,竖琴,1.333333,0.632456,36
1066,双亲,1.361111,0.487136,36
1067,速递,2.25,0.937321,36
1068,算盘,1.805556,1.260826,36
1069,烫金,2.085714,0.853072,35
1070,特产,2.277778,0.778684,36
1071,特约,3.294118,1.168511,34
1072,天生,2.972222,1.230241,36
1073,天线,1.361111,0.833333,36
1074,填写,2.083333,0.967323,36
1075,停步,2.083333,0.874234,36
1076,痛快,3.257143,1.120474,35
1077,汪洋,2.428571,1.219588,35
1078,王冠,1.527778,0.506309,36
1079,网页,1.611111,0.644882,36
1080,微观,3.611111,1.177838,36
1081,文静,3.257143,1.066684,35
1082,文明,3.611111,0.964447,36
1083,武艺,2.611111,1.021981,36
1084,瞎眼,2.485714,1.121224,35
1085,下课,1.611111,0.687761,36
1086,线索,3.057143,1.109925,35
1087,孝子,2.388889,1.225393,36
1088,信函,1.555556,0.734631,36
1089,兴衰,3.472222,0.940702,36
1090,休假,1.828571,0.663578,35
1091,修长,2.75,1.079021,36
1092,巡视,2.388889,1.177838,36
1093,殉职,1.8,0.833137,35
1094,延期,2.333333,1.195229,36
1095,沿岸,1.972222,0.877858,36
1096,引进,2.735294,0.963228,34
1097,影像,2.166667,1.028175,36
1098,应急,2.861111,1.099423,36
1099,原野,2.342857,0.937546,35
1100,阅读,2.0,0.92582,36
1101,云端,3.222222,1.267418,36
1102,赃物,1.944444,0.860048,36
1103,栅栏,1.583333,0.806226,36
1104,战祸,3.111111,1.140871,36
1105,照片,1.444444,0.734631,36
1106,照相,1.638889,0.798312,36
1107,振动,2.222222,0.897969,36
1108,指纹,1.333333,0.478091,36
1109,主帅,1.722222,0.848902,36
1110,装饰,2.388889,1.049565,36
1111,自修,3.09375,1.058281,32
1112,诅咒,3.666667,1.33095,36
1113,薄情,3.722222,0.944491,36
1114,编号,1.75,0.769972,36
1115,变卖,2.657143,1.186762,35
1116,濒临,3.685714,1.157366,35
1117,参加,2.628571,1.113704,35
1118,惨叫,2.277778,1.0586,36
1119,产假,1.457143,0.560612,35
1120,抽签,1.861111,0.798312,36
1121,出动,2.636364,1.084498,33
1122,锉刀,1.388889,0.598941,36
1123,打气,2.722222,1.085255,36
1124,倒贴,2.944444,1.040452,36
1125,低声,2.277778,0.974272,36
1126,嘀咕,2.485714,1.010865,35
1127,典型,3.361111,1.099423,36
1128,逗笑,2.6,1.005865,35
1129,断绝,3.142857,1.061155,35
1130,恶魔,3.114286,1.409452,35
1131,方向,2.722222,1.13669,36
1132,飞车,2.055556,0.954521,36
1133,分发,2.555556,1.02663,36
1134,斧头,1.222222,0.484686,36
1135,各位,2.647059,1.177629,34
1136,功夫,2.861111,1.222475,36
1137,鼓膜,1.882353,0.728831,34
1138,寡人,2.485714,0.981338,35
1139,合办,3.0,1.137593,35
1140,洪亮,3.027778,1.275844,36
1141,虎年,1.942857,0.968409,35
1142,会计,1.527778,0.810154,36
1143,机智,3.111111,1.140871,36
1144,角落,2.142857,0.879266,35
1145,教师,1.361111,0.63932,36
1146,今朝,2.611111,1.225393,36
1147,今日,1.777778,0.929243,36
1148,京城,1.694444,0.855885,36
1149,惊动,3.2,1.079215,35
1150,旧友,2.277778,1.031258,36
1151,局部,2.888889,1.140871,36
1152,空袭,2.0,0.894427,36
1153,口红,1.342857,0.764771,35
1154,赖账,2.514286,1.197336,35
1155,冷漠,3.514286,0.950895,35
1156,离开,2.352941,1.041047,34
1157,联盟,2.555556,1.02663,36
1158,溜冰,1.75,0.769972,36
1159,流转,3.058824,1.042758,34
1160,蒙面,2.0,0.894427,36
1161,弥补,3.257143,1.038745,35
1162,庙会,1.916667,0.906327,36
1163,名画,1.777778,0.959497,36
1164,奶妈,1.514286,1.039554,35
1165,耐心,3.611111,1.20185,36
1166,南北,2.055556,1.040452,36
1167,年报,1.8,0.833137,35
1168,怕羞,3.444444,1.106976,36
1169,品格,3.694444,1.064208,36
1170,迫近,3.441176,1.133276,34
1171,破案,2.294118,0.938387,34
1172,欺骗,3.055556,1.263656,36
1173,欺压,3.138889,1.099423,36
1174,奇闻,2.970588,1.029424,34
1175,情调,3.694444,1.009086,36
1176,屈辱,3.4,1.193118,35
1177,全面,3.057143,1.161714,35
1178,让开,2.514286,1.010865,35
1179,饶舌,2.885714,0.963188,35
1180,任意,3.529412,1.134455,34
1181,融洽,3.416667,1.130739,36
1182,肉麻,3.6,1.034692,35
1183,乳酸,1.916667,0.937321,36
1184,软化,3.194444,1.037013,36
1185,杀手,2.111111,1.007905,36
1186,山涧,2.111111,0.979148,36
1187,山林,1.833333,0.845154,36
1188,上市,2.777778,0.959497,36
1189,上学,1.685714,0.718308,35
1190,舍监,2.3,1.022168,30
1191,深切,3.666667,1.069045,36
1192,神经,3.057143,1.186762,35
1193,书店,1.472222,0.73625,36
1194,抒发,3.657143,1.161714,35
1195,水草,1.388889,0.598941,36
1196,朔望,3.903226,0.943569,31
1197,思潮,3.828571,1.042782,35
1198,特殊,3.735294,1.188552,34
1199,天鹅,1.472222,0.810154,36
1200,同时,3.028571,1.175378,35
1201,文化,3.514286,1.010865,35
1202,窝囊,3.676471,0.911894,34
1203,无形,4.028571,0.890661,35
1204,悉心,3.441176,0.959519,34
1205,侠盗,2.444444,1.054093,36
1206,侠义,3.583333,1.155731,36
1207,瑕疵,3.111111,1.063089,36
1208,下厨,2.114286,0.718308,35
1209,先知,3.40625,1.103057,32
1210,携手,2.882353,0.977464,34
1211,心软,3.638889,1.046157,36
1212,修行,3.416667,1.079021,36
1213,袖珍,2.685714,1.05081,35
1214,选美,2.527778,1.055221,36
1215,学徒,1.833333,0.810643,36
1216,压迫,3.444444,1.02663,36
1217,氧气,1.583333,0.806226,36
1218,议会,2.138889,0.833333,36
1219,意图,3.361111,1.150224,36
1220,音响,1.472222,0.73625,36
1221,用电,2.228571,0.942016,35
1222,优惠,2.638889,1.099423,36
1223,郁闷,3.571429,1.219588,35
1224,栽种,1.972222,0.9706,36
1225,糟糕,3.527778,1.027789,36
1226,寨主,1.805556,0.624246,36
1227,瞻仰,3.194444,1.064208,36
1228,战士,1.75,0.731925,36
1229,长者,2.194444,1.037013,36
1230,涨价,2.388889,1.27117,36
1231,振兴,3.142857,1.061155,35
1232,征兵,2.027778,0.810154,36
1233,挣扎,3.138889,1.222475,36
1234,竹叶,1.444444,0.843274,36
1235,尊严,3.555556,1.080858,36
1236,板块,3.0,1.118034,25
1237,帮忙,2.16,1.143095,25
1238,帮助,2.28,1.021437,25
1239,抱病,2.652174,1.228772,23
1240,变通,3.36,1.075484,25
1241,彪炳,3.555556,1.096638,18
1242,槟榔,1.24,0.522813,25
1243,濒危,2.56,1.293574,25
1244,病院,2.043478,0.638055,23
1245,补偿,2.44,1.260952,25
1246,裁决,2.64,1.287116,25
1247,采集,2.4,1.118034,25
1248,参半,3.12,0.971253,25
1249,插曲,2.458333,0.977093,24
1250,彻底,2.76,1.3,25
1251,陈设,2.64,1.150362,25
1252,城市,1.76,0.969536,25
1253,持平,2.68,1.215182,25
1254,仇恨,2.75,1.390965,24
1255,垂直,1.8,1.0,25
1256,打烊,1.791667,1.350657,24
1257,诞生,2.16,1.027943,25
1258,敌方,1.88,0.725718,25
1259,帝国,2.76,1.16476,25
1260,递交,2.44,1.003328,25
1261,毒箭,1.916667,0.829702,24
1262,赌博,1.92,1.077033,25
1263,堆积,2.708333,1.197068,24
1264,反抗,2.24,0.925563,25
1265,芳心,3.16,1.143095,25
1266,防毒,2.666667,0.963087,24
1267,非常,3.333333,1.37261,24
1268,匪徒,1.56,0.583095,25
1269,分类,2.48,1.045626,25
1270,风尚,3.76,1.011599,25
1271,凤凰,1.96,1.428286,25
1272,甘油,1.44,0.869866,25
1273,共犯,2.36,0.95219,25
1274,观摩,2.68,1.069268,25
1275,灌输,3.16,1.067708,25
1276,规格,2.434783,1.079818,23
1277,柜台,1.48,0.585947,25
1278,国防,2.44,1.193035,25
1279,葫芦,1.32,0.556776,25
1280,户外,2.32,1.069268,25
1281,华丽,3.48,1.228821,25
1282,欢送,2.52,0.918332,25
1283,环绕,2.583333,1.059806,24
1284,回报,2.92,1.115049,25
1285,获得,2.541667,1.141287,24
1286,获悉,2.826087,0.984063,23
1287,积聚,3.08,1.187434,25
1288,记性,2.909091,1.376991,22
1289,枷锁,2.96,1.368698,25
1290,角逐,3.166667,1.167184,24
1291,借据,1.76,0.925563,25
1292,斤两,2.6,1.414214,25
1293,经验,3.36,1.18603,25
1294,净赚,2.44,1.121011,25
1295,敬佩,3.36,1.287116,25
1296,究竟,3.45,1.356272,20
1297,郡主,1.96,1.098484,25
1298,冷藏,2.0,0.912871,25
1299,冷静,3.04,1.206924,25
1300,廉耻,3.08,1.22202,25
1301,录用,1.96,0.789515,25
1302,马桶,1.2,0.408248,25
1303,蟒蛇,1.12,0.331662,25
1304,梅雨,2.28,0.890693,25
1305,米粉,1.2,0.408248,25
1306,米酒,1.32,0.556776,25
1307,内应,2.791667,0.883627,24
1308,拟人,3.875,1.075922,24
1309,培育,3.08,1.037625,25
1310,媲美,3.291667,1.122078,24
1311,趋势,3.521739,1.16266,23
1312,取材,3.041667,1.041703,24
1313,确切,3.25,1.188715,24
1314,收监,2.0,0.648886,20
1315,手工,1.782609,0.902347,23
1316,水路,1.833333,0.816497,24
1317,说教,3.32,1.069268,25
1318,太庙,2.083333,0.928611,24
1319,坦白,2.875,1.115601,24
1320,炭疽,2.5,1.316561,16
1321,套用,3.583333,0.974308,24
1322,天才,3.041667,1.488482,24
1323,天价,3.24,1.422439,25
1324,甜蜜,3.166667,1.37261,24
1325,铁锈,1.48,0.770281,25
1326,偷窥,2.375,1.209114,24
1327,弯腰,1.52,0.918332,25
1328,腕力,2.68,1.375984,25
1329,为此,3.888889,0.758395,18
1330,围巾,1.36,0.7,25
1331,卫生,2.96,1.171893,25
1332,无业,2.28,0.890693,25
1333,舞台,1.84,1.067708,25
1334,戏剧,2.12,1.013246,25
1335,现况,3.12,1.013246,25
1336,享福,3.4,1.080123,25
1337,谢绝,2.541667,1.062367,24
1338,新春,2.48,1.294862,25
1339,虚弱,3.0,1.040833,25
1340,牙齿,1.2,0.408248,25
1341,胭脂,1.96,1.206924,25
1342,演习,2.333333,0.868115,24
1343,仰赖,3.608696,1.033051,23
1344,腰包,2.24,0.969536,25
1345,遥远,3.4,1.190238,25
1346,叶子,1.44,0.506623,25
1347,衣袖,1.4,0.707107,25
1348,遗忘,3.08,0.996661,25
1349,颐养,3.73913,0.963771,23
1350,倚靠,3.0,1.063219,24
1351,油价,1.96,0.934523,25
1352,幼虫,1.84,0.898146,25
1353,猿猴,1.36,0.637704,25
1354,掌握,3.333333,1.00722,24
1355,招生,2.44,1.083205,25
1356,植入,3.130435,1.099766,23
1357,治愈,2.916667,1.17646,24
1358,中奖,2.04,1.274101,25
1359,字画,1.52,0.714143,25
1360,傲慢,3.36,1.18603,25
1361,备注,2.92,0.996661,25
1362,背景,3.24,1.128421,25
1363,便当,1.958333,0.80645,24
1364,病床,1.6,0.763763,25
1365,差价,2.64,0.860233,25
1366,产地,2.2,1.118034,25
1367,昌盛,3.72,1.061446,25
1368,诚信,3.08,1.187434,25
1369,充血,2.608696,1.033051,23
1370,道具,1.76,0.663325,25
1371,动能,3.541667,1.178767,24
1372,房租,1.8,0.816497,25
1373,放逐,3.32,1.144552,25
1374,飞机,1.36,0.568624,25
1375,封杀,3.28,1.137248,25
1376,孵化,3.2,1.322876,25
1377,改变,3.56,1.157584,25
1378,高兴,2.666667,1.239448,24
1379,歌曲,1.92,1.037625,25
1380,格外,3.869565,0.919701,23
1381,拱桥,1.76,0.778888,25
1382,寡妇,1.68,0.748331,25
1383,管束,3.458333,0.883627,24
1384,光鲜,3.84,0.898146,25
1385,鬼才,3.666667,1.0495,24
1386,航海,2.04,0.978093,25
1387,互信,3.68,0.988264,25
1388,花式,3.826087,0.936734,23
1389,汇报,2.68,1.029563,25
1390,计谋,3.25,1.113162,24
1391,妓女,1.64,0.7,25
1392,将令,2.772727,1.109776,22
1393,浆糊,1.958333,1.082636,24
1394,交谈,2.6,1.190238,25
1395,交友,2.92,1.28841,25
1396,娇小,2.6,1.118034,25
1397,骄子,3.521739,1.201119,23
1398,节约,3.04,1.171893,25
1399,今年,1.791667,0.977093,24
1400,金表,1.32,0.476095,25
1401,静止,2.84,1.280625,25
1402,巨人,2.28,1.021437,25
1403,俱全,3.666667,1.167184,24
1404,决裂,3.08,1.077033,25
1405,绝食,2.208333,1.250362,24
1406,均等,3.26087,1.096167,23
1407,客栈,1.68,0.556776,25
1408,恐龙,1.64,0.7,25
1409,口供,2.458333,1.102533,24
1410,苦难,3.6,1.118034,25
1411,来世,3.708333,1.267629,24
1412,赖皮,3.0,1.285369,24
1413,牢房,1.56,0.583095,25
1414,乐队,1.68,0.627163,25
1415,雷达,1.68,1.029563,25
1416,利用,3.84,0.943398,25
1417,谅解,3.25,0.989071,24
1418,临摹,2.5,1.14208,24
1419,领先,3.2,1.080123,25
1420,路线,2.36,1.220656,25
1421,贸易,2.88,1.235584,25
1422,梅花,1.32,0.556776,25
1423,美化,3.708333,0.80645,24
1424,门帘,1.48,0.509902,25
1425,闷热,2.64,1.036018,25
1426,灭亡,2.8,1.290994,25
1427,民心,3.28,1.369915,25
1428,名称,2.32,1.10755,25
1429,明镜,2.772727,0.869144,22
1430,莫名,4.0,0.917663,20
1431,母鸡,1.24,0.522813,25
1432,纳粹,2.583333,1.212854,24
1433,疱疹,1.708333,0.858673,24
1434,起跑,2.68,0.945163,25
1435,气功,2.75,1.259745,24
1436,躯体,1.76,0.830662,25
1437,曲直,3.24,0.969536,25
1438,蜷曲,2.791667,1.102533,24
1439,染病,2.64,1.075484,25
1440,辱骂,2.32,0.988264,25
1441,入口,2.291667,1.160179,24
1442,散会,2.08,1.077033,25
1443,少许,3.333333,1.09014,24
1444,伸张,3.16,1.178983,25
1445,石窟,1.72,0.541603,25
1446,驶离,2.583333,0.829702,24
